,MUNID,CODEID,TYPE,NO_CIVIQUE,GENERIQUE,LIAISON,SPECIFIQUE,DIRECTION,ADR_COMPLE,NOM_TOPOGR,COTE,SECTION,ENTITEID,GEOM,LONGITUDE,LATITUDE
131,81017,330,Parc récréatif,,,,,,237(A) Avenue des Explorateurs,Parc des Petits-Seigneurs,,,{A060C1E9-03D7-42BF-A009-36A161D9BDCC},POINT (-75.829564 45.399902),45.399902,-75.829564
132,81017,334,Parc récréatif,,,,,,125 Chemin Foley,Parc Prospérine,,,{AE339BC4-F886-417D-9F5D-EF8495437943},POINT (-75.820304 45.38803),45.38803,-75.820304
133,81017,335,Autre parc,,,,,,107 Rue Victor-Beaudry,Parc Victor-Beaudry,,,{96DD32A6-8D36-436A-8021-3D83291FB0AC},POINT (-75.817275 45.389972),45.389972,-75.817275
134,81017,343,Parc récréatif,,,,,,86 Promenade Crescent,Parc-école South Hull,,,{C6E8A050-2583-4821-8F1A-CC63C8C2E7F3},POINT (-75.805435 45.397212),45.397212,-75.805435
135,81017,347,Parc récréatif,,,,,,26 Rue Arthur-Whelan,Parc Kenneth-Lloyd,,,{43902CCF-D53D-4B69-BF57-502CAE87BFE5},POINT (-75.807734 45.383054),45.383054,-75.807734
136,81017,348,Parc récréatif,,,,,,57 Chemin Vanier,Parc Madaire,,,{EB77E5EC-5AD1-45B0-8256-AEACFC91D36B},POINT (-75.803699 45.383627),45.383627,-75.803699
137,81017,352,Parc récréatif,,,,,,15 Rue Émile-Zola,Parc Émile-Zola,,,{882EC09E-4E05-4F7A-BB9D-3502473C1453},POINT (-75.795373 45.409114),45.409114,-75.795373
138,81017,353,Parc récréatif,,,,,,100 Chemin Allen,Parc Allen,,,{FBC0A144-74DC-4C16-BA6E-6249A9137968},POINT (-75.785168 45.410493),45.410493,-75.785168
139,81017,354,Parc récréatif,,,,,,41 Rue de Saint-Malo,Parc de Saint-Malo,,,{CBED2032-2192-4388-8C3E-5D4A230632E7},POINT (-75.79575 45.423874),45.423874,-75.79575
140,81017,359,Parc récréatif,,,,,,83 Avenue des Jonquilles,Parc des Jonquilles,,,{BE6FB8E3-CF40-4D7C-A8C9-CF338FDBBBB1},POINT (-75.758964 45.42504),45.42504,-75.758964
141,81017,361,Autre parc,,,,,,156 Boulevard de la Cité-des-Jeunes,Parc Cholette,,,{9ED1DFB0-D296-4840-AA2F-D1EDC6E9CD3D},POINT (-75.751097 45.447914),45.447914,-75.751097
142,81017,363,Parc récréatif,,,,,,43 Rue St-Onge,Parc Moncion,,,{7FB759F0-CA3D-42CD-8227-78A1B48D2D40},POINT (-75.746283 45.45331),45.45331,-75.746283
143,81017,364,Parc récréatif,,,,,,14 Rue Thérien,Parc de la Guadeloupe,,,{F1546986-A263-4121-935F-F7F73610F91E},POINT (-75.752662 45.455139),45.455139,-75.752662
144,81017,367,Parc récréatif,,,,,,32 Rue des Ormes,Parc des Ormes,,,{815B5E8A-B422-41CB-B92A-FF11987DAE14},POINT (-75.763748 45.458458),45.458458,-75.763748
145,81017,368,Parc récréatif,,,,,,15 Rue Décosse,Parc Décosse,,,{907A61F4-9BD6-4281-95E4-6299647E5794},POINT (-75.767151 45.462009),45.462009,-75.767151
146,81017,430,Autre parc,,,,,,10 Rue des Spiritains,Parc des Spiritains,,,{D4AB87D8-07DE-40EE-81E7-EA67E3FE9EFA},POINT (-75.755502 45.496813),45.496813,-75.755502
147,81017,431,Autre parc,,,,,,42 Rue de l'Abbé-Desautels,Parc Maisonneuve,,,{ACE1DA4A-33C6-4B56-82D4-0DC6B8ABEB7E},POINT (-75.693746 45.469017),45.469017,-75.693746
148,81017,436,Parc récréatif,,,,,,181 Rue de Lausanne,Parc Laflèche,,,{19645160-2ED4-4C1A-8A29-37F215BBC43E},POINT (-75.684457 45.47709),45.47709,-75.684457
149,81017,437,Parc récréatif,,,,,,280 Chemin de la Savane,Parc Tecumseh,,,{9BC2CDF7-89E0-43CF-9660-DB1E99583FD3},POINT (-75.678576 45.474958),45.474958,-75.678576
150,81017,440,Parc récréatif,,,,,,10 Ruelle du Spoutnik,Parc du Spoutnik,,,{0E6BFBD3-A5A7-4F89-8018-8C5C06A06AAD},POINT (-75.672865 45.487727),45.487727,-75.672865
151,81017,445,Autre parc,,,,,,100 Rue Nelligan,Parc Émile-Nelligan,,,{A795F3EC-7757-4026-9EBA-D55ECC09E162},POINT (-75.694973 45.480223),45.480223,-75.694973
152,81017,483,Parc récréatif,,,,,,548 Rue A.-Gibeault,Parc Joseph-H.-Maloney,,,{95C8C8D7-9606-4430-9897-CCBB1F98B940},POINT (-75.635255 45.505048),45.505048,-75.635255
153,81017,484,Parc récréatif,,,,,,191 Rue de Castagnier,Parc Lauzon,,,{E67FBA78-1BE9-45C3-9121-F7BB26DE0F81},POINT (-75.639015 45.510387),45.510387,-75.639015
154,81017,485,Parc récréatif,,,,,,102 Rue Marlene-Goyet,Parc Marlene-Goyet,,,{2BA29C69-09CA-4188-89B3-FE348F0E540A},POINT (-75.601374 45.501516),45.501516,-75.601374
155,81017,486,Parc récréatif,,,,,,11 Rue des Marguerites,Parc des Marguerites,,,{7743D16C-7336-400E-97BB-3011C706CCAB},POINT (-75.60381 45.508582),45.508582,-75.60381
156,81017,488,Parc récréatif,,,,,,528 Rue de la Blanche,Parc des Oiseaux,,,{134D1C9C-2902-4A18-A62F-CA5337129F94},POINT (-75.576777 45.50234),45.50234,-75.576777
157,81017,489,Parc récréatif,,,,,,24 Rue de Fréville,Parc de Laverdière,,,{D83ACCFB-F998-404E-AE39-20ABDA319039},POINT (-75.569825 45.499982),45.499982,-75.569825
158,81017,494,Autre parc,,,,,,165 Rue des Sables,Parc Williams,,,{CA028C0D-7429-4D19-B740-6AEE9F423B9A},POINT (-75.593868 45.497016),45.497016,-75.593868
159,81017,1297,Parc récréatif,,,,,,36(A) Rue Thérien,Parc Bisson,,,{87676DE4-9D6D-4429-A929-FB11A2EEBBEA},POINT (-75.756092 45.456161),45.456161,-75.756092
160,81017,365,Parc récréatif,,,,,,36(A) Rue Thérien,Parc Bisson,,,{9FCC0811-8DF5-4A78-BC08-5A29012E2200},POINT (-75.755395 45.454807),45.454807,-75.755395
161,81017,1298,Parc récréatif,,,,,,180 Boulevard des Trembles,Parc des Trembles,,,{B0AF2EF6-5AA8-411B-98B2-DC52285578E4},POINT (-75.769272 45.426456),45.426456,-75.769272
162,81017,527,Parc récréatif,,,,,,185 Rue des Samares,Parc de l'Érablière,,,{91E67646-0A41-481F-843F-59CB49B7BF62},POINT (-75.438875 45.55928),45.55928,-75.438875
163,81017,225,École primaire,,,,,,175 Rue des Samares,École du Ruisseau,,,{B174680E-5EC0-404B-8C3C-6F83DC5DE602},POINT (-75.439002 45.558637),45.558637,-75.439002
164,81017,524,Autre parc,,,,,,1 Chemin de Montréal Est,Parc de l'Église,,,{6694A131-1463-4441-94F2-1239D27F2B5D},POINT (-75.419507 45.543911),45.543911,-75.419507
165,81017,1302,Parc récréatif,,,,,,100 Rue des Becs-Scie,Parc des Becs-Scie,,,{210F5AF3-2197-4AB9-BD1E-F7C3BA5A04FE},POINT (-75.485944 45.522477),45.522477,-75.485944
166,81017,543,Parc récréatif,,,,,,431 Rue de la Scierie,Parc Mallish,,,{B54C3ECE-DC44-4A9D-A073-C204F1258B34},POINT (-75.410737 45.592947),45.592947,-75.410737
167,81017,535,Autre parc,,,,,,695 Rue Allaire,Parc Acres,,,{AF49A247-0860-4B07-890C-26DF72171F4C},POINT (-75.423488 45.577656),45.577656,-75.423488
168,81017,540,Parc récréatif,,,,,,481 Rue James,Parc Légion,,,{CF372C76-FAC8-45EC-9D8A-3DA26F1BADF5},POINT (-75.410994 45.589623),45.589623,-75.410994
169,81017,730,Autre centre de services sociaux,,,,,,948 Rue Georges,M-Ado jeunes (Buckingham),,,{6444C0D7-3B7D-4CC7-9779-10002A661E9A},POINT (-75.423281 45.56849),45.56849,-75.423281
170,81017,532,Parc récréatif,,,,,,930 Rue Georges,Parc de Beauchampville,,,{6E494FE4-BE46-4C2B-9358-924E9877F935},POINT (-75.423839 45.568941),45.568941,-75.423839
171,81017,617,Autre parc,,,,,,120 Rue Gérard-Gauthier,Parc des Lions,,,{E850DD41-75E1-4D9B-A5D7-E4D07E14011E},POINT (-75.423585 45.57927),45.57927,-75.423585
172,81017,1100,Autre parc,,,,,,265 Avenue de Buckingham,Parc R.-W.-Scullion,,,{BDB87868-764F-45FC-A203-9E099B0807C3},POINT (-75.418828 45.593354),45.593354,-75.418828
173,81017,618,Autre parc,,,,,,60 Rue Fall,Parc du Château-d'Eau,,,{31DFD4E8-67C3-43E3-8E47-35FFA232FAF0},POINT (-75.420529 45.589576),45.589576,-75.420529
174,81017,547,Centre communautaire,,,,,,181 Rue Joseph,Centre communautaire de Buckingham,,,{F0BE9E28-6B18-420C-B58A-57EBF9CD0E8C},POINT (-75.411174 45.591076),45.591076,-75.411174
175,81017,548,Parc récréatif,,,,,,490 Rue Costello,Parc Pearson,,,{84F0F521-717E-45F4-9402-66ADF85AA33F},POINT (-75.427996 45.590267),45.590267,-75.427996
176,81017,550,Centre communautaire,,,,,,30 Rue Court,Centre communautaire Ernest-Lattion,,,{9416C0EA-4CA4-487C-A0B9-E9BF890A1876},POINT (-75.844788 45.393354),45.393354,-75.844788
177,81017,551,Autre parc,,,,,,50(A) Rue des Hurons,Parc des Abénaquis,,,{CB51F936-51D1-4917-ADB6-3546972BC879},POINT (-75.805295 45.415346),45.415346,-75.805295
178,81017,553,École primaire,,,,,,125 Chemin Vanier,École des Rapides-Deschènes Immeuble Saint-Médard,,,{CBF2DEA3-E8CB-4465-8AEE-680CFA0BBF7F},POINT (-75.803704 45.389085),45.389085,-75.803704
179,81017,554,Centre communautaire,,,,,,515 Rue Jean-Chénier,Chalet Chénier,,,{0DB90AAF-9A53-4914-8E1C-20F29AFBA0BF},POINT (-75.847468 45.4006),45.4006,-75.847468
180,81017,555,Centre communautaire,,,,,,250 Avenue du Bois-Franc,Chalet des Jardins-Lavigne,,,{5AAFA9AE-4E1E-4976-885D-6D9AAA518EDF},POINT (-75.839373 45.417322),45.417322,-75.839373
181,81017,556,Centre communautaire,,,,,,26 Rue Arthur-Whelan,Centre communautaire Kenneth-Lloyd,,,{20D2F9A8-7143-4AFE-AD17-3573532F96D5},POINT (-75.807578 45.383731),45.383731,-75.807578
182,81017,558,Parc récréatif,,,,,,940 Chemin Cook,Parc Beaumont,,,{E567428D-4D6A-40A2-BFEA-0F19D450EDC9},POINT (-75.861476 45.455317),45.455317,-75.861476
183,81017,562,École secondaire,,,,,,80 Rue Daniel-Johnson,École intermédiaire Hadley,,,{1C08D1D1-5F0D-409D-9CC0-1D715E1D7E65},POINT (-75.747742 45.466626),45.466626,-75.747742
184,81017,563,Centre communautaire,,,,,,1100 Rue Yvon-Pichette,Centre communautaire d'Anger,,,{471FAEBF-3ED1-41FB-895E-1CB4A794DC18},POINT (-75.489217 45.526071),45.526071,-75.489217
185,81017,566,Centre communautaire,,,,,,674 Rue des Écureuils,Centre communautaire de Lucerne-Nord,,,{20DB5950-9526-4A58-8F2D-B3F856EED0E8},POINT (-75.878028 45.458162),45.458162,-75.878028
186,81017,567,Édifice communautaire,,,,,,15 Rue Raoul-Roy,Chalet de services Plage des Cèdres,,,{5184DA77-CA50-4DDC-BC6B-95C9FF90C087},POINT (-75.860042 45.398105),45.398105,-75.860042
187,81017,598,Centre communautaire,,,,,,42 Rue Hanson,Centre communautaire Portugais Les Ami Unis,,,{066C187E-F800-4997-878C-36CDE4F0A92A},POINT (-75.72677 45.42716),45.42716,-75.72677
188,81017,601,Édifice municipal,,,,,,777 Boulevard de la Carrière,Centre de services Hull,,,{B8435EEE-96A1-4BDD-A041-C09047C23DC6},POINT (-75.730293 45.452057),45.452057,-75.730293
189,81017,605,Centre récréatif,,,,,,100 Rue Atawe,Centre de plein air du Lac-Leamy,,,{8F9A12F4-E122-4D44-A7D6-B529D84EA334},POINT (-75.726929 45.452635),45.452635,-75.726929
190,81017,606,Autre parc,,,,,,5 Rue Louis-Roy,Parc Louis-Roy,,,{53B39458-580B-46E8-A935-AB0D939A6901},POINT (-75.831873 45.384669),45.384669,-75.831873
191,81017,611,Autre parc,,,,,,6 Chemin Vanier,Parc des Rapides-Deschênes,,,{929B8A03-1B7E-4B43-8FF2-7D8F1296E134},POINT (-75.804912 45.380357),45.380357,-75.804912
192,81017,616,Autre parc,,,,,,95 Rue Maclaren Ouest,Parc des Anciens-Combattants,,,{C5D1C86B-C2F9-4D85-B411-D693FEF3769B},POINT (-75.420107 45.586265),45.586265,-75.420107
193,81017,625,Parc récréatif,,,,,,50 Chemin de la Savane,Parc Polyvalente le Carrefour,,,{89F872D9-9978-4C59-9CD3-64DA11BB409E},POINT (-75.695631 45.473536),45.473536,-75.695631
194,81017,759,Résidence pour personnes âgées,,,,,,26 Rue Claire,Place D'Or 1,,,{FF216501-8450-415A-A40C-0F56029A03A4},POINT (-75.698002 45.466388),45.466388,-75.698002
195,81017,758,Résidence pour personnes âgées,,,,,,25 Rue Guertin,Place D'Or 2,,,{2D23A3B1-74B6-497D-B5D4-7972436A0817},POINT (-75.698556 45.466033),45.466033,-75.698556
196,81017,760,Résidence pour personnes âgées,,,,,,20 Rue Claire,Place D'Or 3,,,{7F98CD16-C7F6-4057-84BB-C21AE8AFB4A1},POINT (-75.697751 45.466013),45.466013,-75.697751
197,81017,761,Résidence pour personnes âgées,,,,,,225 Rue du Progrès,Résidence Maisonneuve,,,{487967D1-8559-4B9D-ADCD-5376348367EA},POINT (-75.492543 45.52472),45.52472,-75.492543
198,81017,762,Résidence pour personnes âgées,,,,,,23 Rue Saint-Pierre,Résidence du Bassin,,,{39A295E5-0FA7-4185-ACD8-5A66DE6BD0A8},POINT (-75.416849 45.54485),45.54485,-75.416849
199,81017,763,École primaire,,,,,,200 Rue du Marigot,École du Marais,,,{C06061C3-D8ED-4896-847B-C28E09FA3F17},POINT (-75.806759 45.426324),45.426324,-75.806759
200,81017,764,Service de garderie,,,,,,36 (B) Rue de Lotbinière,Garderie Ami calin garderie,,,{2A44333C-1D1D-4AD7-BB24-92BCC1A7261F},POINT (-75.693735 45.522211),45.522211,-75.693735
201,81017,765,Parc-o-bus,,,,,,680 Rue Bergeron,Parc-o-bus Saint-Luc,,,{C3C47A44-C931-4436-836D-C023BD841021},POINT (-75.423765 45.578392),45.578392,-75.423765
202,81017,1127,Service de garderie,,,,,,226 Rue de la Plaine,Garderie éducative Enfantastique,,,{059B6684-DB3F-44CF-B8CC-C26F5839AAF7},POINT (-75.729118 45.499258),45.499258,-75.729118
203,81017,345,Service de garderie,,,,,,118 Boulevard du Plateau,Garderie éducative Enfantastique du Plateau,,,{432CD301-1AB8-4A53-94B1-9B287D7FD771},POINT (-75.77544 45.436306),45.436306,-75.77544
204,81017,766,Service de garderie,,,,,,179 Boulevard Riel,Garderie Futur Einstein,,,{C9D1C3B8-8753-40D1-B5D9-125B3DAF2B61},POINT (-75.749747 45.456376),45.456376,-75.749747
205,81017,767,Service de garderie,,,,,,39 Boulevard Saint-Joseph,Garderie éducative Les petites Coccinelles,,,{49E34E6E-5D99-4904-8BC2-73A736A8AC92},POINT (-75.733747 45.426081),45.426081,-75.733747
206,81017,128,Centre de formation,,,,,,30 Boulevard Saint-Raymond,Centre de formation professionelle Vision-Avenir,,,{CB062FE7-A830-4570-8BD3-BCA1D366D8CD},POINT (-75.73674 45.44753),45.44753,-75.73674
207,81017,129,Centre de formation,,,,,,185 Rue Archambault,Centre d'éducation des adultes de Hull,,,{C7CC9C27-332A-4904-A18E-4F06838EC777},POINT (-75.744205 45.450825),45.450825,-75.744205
208,81017,190,Centre de formation,,,,,,361 Boulevard Maloney Ouest,Centre de formation Compétences Outaouais,,,{6FA5ED82-B6D4-426B-B785-74195D97B13E},POINT (-75.661883 45.485269),45.485269,-75.661883
209,81017,191,Centre de formation,,,,,,183 Rue Broadway Ouest,Centre Administration Commerce et Secrétariat de Gatineau,,,{C981166D-804B-4F46-A588-511CE0E252D1},POINT (-75.652656 45.48484),45.48484,-75.652656
210,81017,662,Autre parc,,,,,,11 Rue Montcalm,Place de la Francophonie,,,{95BB00B2-A752-4FE7-BA86-BFC729C46E04},POINT (-75.7239 45.425315),45.425315,-75.7239
211,81017,180,École primaire,,,,,,25 Rue Saint-Arthur,École du Nouveau-Monde Édifice Renaud,,,{4D74A095-58BE-4CAD-A7F0-2B8D9845E0BB},POINT (-75.689928 45.471246),45.471246,-75.689928
212,81017,672,Centre récréatif,,,,,,350 Rue Laurier,Maison du Vélo,,,{997C513D-7435-4170-8AEA-E240265174DD},POINT (-75.707568 45.441898),45.441898,-75.707568
213,81017,1085,Parc récréatif,,,,,,115 Rue Walker,Parc Chalifoux,,,{B7EA7181-E020-40AF-8DDE-72F8A4BD7F50},POINT (-75.437292 45.579336),45.579336,-75.437292
214,81017,1167,Parc-o-bus,,,,,,852 Chemin d'Aylmer,Parc-o-bus Rivermead,,,{FD2B1BB1-DF7E-4B1D-9FFD-5AE94D4C693E},POINT (-75.79414 45.403869),45.403869,-75.79414
215,81017,1169,Parc-o-bus,,,,,,125 Rue de Carillon,Parc-o-bus Centre Robert-Guertin,,,{4468715C-AAEF-43DC-9B4A-F8D40B20A310},POINT (-75.722999 45.434802),45.434802,-75.722999
216,81017,1177,Parc-o-bus,,,,,,Rue Georges,Parc-o-bus Georges/Route 148,,,{339CD9E0-E15F-4582-BC49-7056F4BEFBFA},POINT (-75.431293 45.542337),45.542337,-75.431293
217,81017,1178,Parc-o-bus,,,,,,110 Rue Georges,Parc-o-bus De l'Encan,,,{AB142517-031C-4874-96F4-0BBCD98CFB3C},POINT (-75.436069 45.553692),45.553692,-75.436069
218,81017,1179,Réservoir d'eau potable,,,,,,611 Rue Main,Réservoir Main,,,{E3E87D10-D15F-46AE-852F-E17B66A4911C},POINT (-75.653947 45.500199),45.500199,-75.653947
219,81017,1185,Police municipale,,,,,,1100 Boulevard Maloney Ouest,Poste communautaire des Promenades,,,{C92CD41E-792E-42DC-9FD1-FA459940D037},POINT (-75.697857 45.475632),45.475632,-75.697857
220,81017,224,Bibliothèque,,,,,,36 Chemin de Montréal Est,Bibliothèque Manise-Morin,,,{FA6B5BAF-CDEE-4B16-8843-2F1B8303BA8F},POINT (-75.415683 45.543919),45.543919,-75.415683
221,81017,219,Atelier et garage municipaux,,,,,,1 Rue Saint-Albert,Ateliers municipaux Saint-Albert,,,{4BADE11C-FACD-4355-8E95-7D1DEA930313},POINT (-75.413649 45.547445),45.547445,-75.413649
222,81017,102,Édifice municipal,,,,,,5 Rue Émile-Bond,Entrepôt Cousineau,,,{9EF55D24-10AD-472F-BB87-A70187705A15},POINT (-75.730107 45.438291),45.438291,-75.730107
223,81017,104,Édifice municipal,,,,,,625 Chemin d'Aylmer,Entrepôt Vanier,,,{59C0E37F-4879-4D9A-A037-F3AC9D1B83AB},POINT (-75.807434 45.40088),45.40088,-75.807434
224,81017,105,Centre communautaire,,,,,,36(A) Rue Thérien,Centre communautaire Bisson,,,{63EF3892-F4AB-4E86-82E8-7311C565211E},POINT (-75.755549 45.455421),45.455421,-75.755549
225,81017,116,Centre communautaire,,,,,,1 Rue Goyette,Centre communautaire Desjardins,,,{51B4DF99-3784-4686-A4F9-5A94FE475BF5},POINT (-75.715581 45.443342),45.443342,-75.715581
226,81017,217,Centre de formation,,,,,,50 Rue des Servantes,Centre de formation générale adulte La Cité,,,{345E5C0A-6361-4E69-91FE-C3D7A92B96A3},POINT (-75.416502 45.54577),45.54577,-75.416502
227,81017,245,Centre de formation,,,,,,241 Boulevard de la Cité-des-Jeunes,Centre Asticou,,,{23EF62C3-3D9F-4E8F-9619-6EE72B090BEF},POINT (-75.765023 45.452552),45.452552,-75.765023
228,81017,268,Centre de formation,,,,,,100 Rue de la Baie,Centre Nouvel-Horizon,,,{15712E3C-EDE6-478E-9827-BE560643BE2A},POINT (-75.696139 45.4612),45.4612,-75.696139
229,81017,1158,Marina,,,,,,1 Rue Principale,Port de Plaisance d'Aylmer,,,{A298C174-C858-4D78-88CE-58A5D9EAB3EA},POINT (-75.858171 45.395133),45.395133,-75.858171
230,81017,505,Marina,,,,,,5 Rue Sanscartier,Port de Plaisance Kitchissipi,,,{8C371D96-A243-4D72-92B4-0B44D596B321},POINT (-75.639857 45.476727),45.476727,-75.639857
231,81017,565,Centre communautaire,,,,,,39 Promenade Crescent,Chalet Lakeview,,,{817AE067-56C6-4AB7-BF0E-1907492DB44A},POINT (-75.799958 45.391723),45.391723,-75.799958
232,81017,671,Galerie d'art,,,,,,25 Rue Laurier,Galerie Montcalm,,,{0B20FB04-8464-46A0-8B4E-AD0BDB6E2226},POINT (-75.710995 45.427559),45.427559,-75.710995
233,81017,1161,Résidence pour personnes âgées,,,,,,310 Rue de Notre-Dame-de-l'Île,Résidence Du Portage,,,{CC5FE710-3837-4CFB-BF69-FBFB6DF80452},POINT (-75.709356 45.437578),45.437578,-75.709356
234,81017,80,Résidence pour personnes âgées,,,,,,94 Rue Saint-Denis,Les Habitations Sanscartiers,,,{93CDCCEC-EEB1-4F84-9C56-016E2C86B90C},POINT (-75.642702 45.47997),45.47997,-75.642702
235,81017,81,Résidence pour personnes âgées,,,,,,100 Boulevard de la Cité-des-Jeunes,Résidence Manoir Gatineau,,,{4AE34F70-D298-4306-AED2-4B023DBF7335},POINT (-75.74989 45.44548),45.44548,-75.74989
236,81017,82,Résidence pour personnes âgées,,,,,,223 Rue Saint-Rédempteur,Résidence et Château de l'Ile,,,{29BA2660-E3C3-4763-9C7A-BBEAD1F92247},POINT (-75.722429 45.433568),45.433568,-75.722429
237,81017,83,Résidence pour personnes âgées,,,,,,79 Rue Frontenac,Résidence Villa des Brises,,,{693148F2-3F14-48BE-B8C4-282C0B61DA28},POINT (-75.716911 45.429348),45.429348,-75.716911
238,81017,90,Résidence pour personnes âgées,,,,,,40 Boulevard Sacré-Coeur,Logements Jean-Marie Séguin,,,{E63B4951-C68F-44A7-A086-FF2281373F32},POINT (-75.719242 45.4364),45.4364,-75.719242
239,81017,91,Résidence pour personnes âgées,,,,,,50 Boulevard Sacré-Coeur,Maison Mgr. Paul-Émile Charbonneau,,,{1027C3C9-9011-45EF-BB91-C45A1601414E},POINT (-75.719095 45.435968),45.435968,-75.719095
240,81017,206,Marina,,,,,,804 Rue Jacques-Cartier,Quai des Artistes,,,{9E08E5E8-B188-473D-BA0B-5EB8AF7A56AC},POINT (-75.699353 45.456907),45.456907,-75.699353
241,81017,213,Centre commercial,,,,,,999 Rue Dollard,Les Galeries de Buckingham,,,{6BBC0C60-76B3-44D1-B9B2-0A74E717C91A},POINT (-75.408754 45.57594),45.57594,-75.408754
242,81017,215,Centre commercial,,,,,,110 Rue Georges,Marché Larose,,,{9CA70AB6-2D9C-4619-B323-5F7F2D8A3B78},POINT (-75.434896 45.554267),45.554267,-75.434896
243,81017,221,Centre commercial,,,,,,381 Boulevard Maloney Est,Plaza Gatineau,,,{F908C1A2-0A91-494D-BE73-2D427D2C5614},POINT (-75.641887 45.48528),45.48528,-75.641887
244,81017,248,Centre commercial,,,,,,320 Boulevard Saint-Joseph,Les Galeries de Hull,,,{B3C6FE56-5503-4356-80B0-640C0C86E145},POINT (-75.731899 45.441346),45.441346,-75.731899
245,81017,272,École primaire,,,,,,45 Chemin Eardley,École internationale du Village Immeuble Saint-Paul,,,{2EAA4AC1-69B1-4359-B772-EEF613901D68},POINT (-75.849796 45.398193),45.398193,-75.849796
246,81017,274,École primaire,,,,,,1115 Rue de Neuville,École Aux Quatre-Vents,,,{E3454F76-E32B-42DF-A579-BC3D70710B50},POINT (-75.484399 45.536374),45.536374,-75.484399
247,81017,279,Édifice communautaire,,,,,,92 Rue du Patrimoine,Centre Jeunesse d'Aylmer,,,{CD6667DB-13F8-42E6-9D45-B9915FFC9E9A},POINT (-75.843845 45.392502),45.392502,-75.843845
248,81017,282,Centre culturel,,,,,,120 Rue Principale,Centre culturel du Vieux-Aylmer,,,{D488F36E-E4DD-4421-BD5F-C47205D9484B},POINT (-75.843931 45.394537),45.394537,-75.843931
249,81017,284,Autre parc,,,,,,121 Rue Principale,Parc Commémoratif,,,{E5F06987-3114-4246-88F1-E9D7602849D0},POINT (-75.844049 45.395396),45.395396,-75.844049
250,81017,285,Parc récréatif,,,,,,140 Rue Brook,Parc Broad,,,{C8EB92CB-29BC-454C-93DE-32AF1A06A34C},POINT (-75.843539 45.398657),45.398657,-75.843539
251,81017,287,Parc récréatif,,,,,,515 Rue Jean-Chénier,Parc Chénier,,,{114FEF7D-3EC5-481C-969F-0D7FE54AF0F9},POINT (-75.847494 45.401119),45.401119,-75.847494
252,81017,288,Parc récréatif,,,,,,170 Rue Broad,Parc des Trois-Portages,,,{BCEF6A46-46F2-434B-9B91-2AC7A3F45C3B},POINT (-75.84652 45.407931),45.407931,-75.84652
253,81017,289,Parc récréatif,,,,,,30 Rue Mulligan,Parc Mulligan,,,{970B93F7-9CB9-44E4-AE7B-EBB5E07D9D13},POINT (-75.851034 45.407998),45.407998,-75.851034
254,81017,290,Parc récréatif,,,,,,221 Rue Bourgeau Sud,Parc Bourgeau,,,{97470DC9-5F71-4BFC-AC72-9899F2A8280D},POINT (-75.850613 45.404448),45.404448,-75.850613
255,81017,293,Parc récréatif,,,,,,201 Chemin Lattion,Parc Lattion,,,{1C82C098-6FEE-4170-BB69-89D27838B680},POINT (-75.872275 45.405962),45.405962,-75.872275
256,81017,295,Usine de traitement des eaux,,,,,,1 Rue Raoul-Roy,Usine de filtration Secteur Aylmer,,,{8C524D77-0B3C-4329-A8E1-C863E3654E52},POINT (-75.858256 45.3966),45.3966,-75.858256
257,81017,299,Centre culturel,,,,,,1 Rue Front,Auberge Symmes,,,{14483236-172D-41CB-8DCA-17B7F6089955},POINT (-75.85492 45.394603),45.394603,-75.85492
